customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment
7726,12672.0,18.544,3,2,1,0,36800.0,2014-09-24,0,0,12.0,2014-11-01
7727,9408.0,12.4641,0,9,1,2,58900.0,2015-12-27,0,0,10.0,2016-01-26
7728,32900.0,10.8801,1,8,0,2,77080.0,2015-07-22,0,0,26.0,2016-01-12
7729,7520.0,4.8944,2,7,1,2,148580.0,2015-12-01,0,0,20.0,2016-01-25
7730,8148.0,11.3068,0,3,0,0,35280.0,2015-08-13,0,2,7.0,2016-01-17
7731,7812.0,11.4908,1,0,0,0,83700.0,2014-09-12,0,0,12.0,2016-01-22
7732,19800.0,8.8949,1,8,1,2,141000.0,2014-10-03,1,0,14.0,2016-01-21
7733,11640.0,6.49,2,1,1,2,83720.0,2014-11-15,0,3,16.0,2016-01-26
7734,15360.0,15.086,0,4,0,2,56840.0,2013-07-15,0,0,14.0,2016-01-16
7735,10528.0,9.9568,1,7,0,2,49000.0,2013-02-24,0,0,17.0,2014-12-20
7736,17047.75,7.802700000000001,2,4,1,0,37600.0,2014-10-08,0,0,18.0,2016-01-10
7737,10246.0,18.1202,4,2,0,0,35150.0,2012-08-08,0,0,9.0,2015-09-11
7738,9300.0,16.6122,0,9,0,0,40590.0,2013-08-05,0,0,17.0,2015-07-19
7739,11454.0,13.11,1,0,1,0,48500.0,2012-12-03,0,0,10.0,2014-08-21
7740,11040.0,14.8295,4,0,0,0,32300.0,2015-05-15,0,5,11.0,2016-01-12
7741,7280.0,12.9675,0,6,0,0,124200.0,2014-05-19,0,0,13.0,2016-01-22
7742,22750.0,9.6903,1,7,1,2,48000.0,2015-07-14,0,0,12.0,2016-01-07
7743,25480.0,8.811,2,9,0,2,115200.0,2014-03-25,0,0,26.0,2016-01-10
7744,16100.0,19.968,3,7,1,0,63328.32,2013-07-11,0,0,18.0,2015-12-03
7745,9400.0,17.846700000000002,3,1,1,2,72200.0,2015-07-08,0,0,13.0,2016-01-13
7746,6552.0,19.19,3,9,0,0,28500.0,2015-06-11,0,0,5.0,2016-01-12
7747,3749.0,23.2407,3,9,1,0,12480.0,2014-01-08,0,2,7.0,2015-04-20
7748,19200.0,5.7285,2,4,0,0,41850.0,2014-11-16,0,0,12.0,2016-01-23
7749,10000.0,8.8816,1,8,0,0,36918.09,2015-12-20,0,0,10.0,2016-01-21
7750,7600.0,16.650199999999998,4,4,0,0,46000.0,2015-06-18,0,0,8.0,2015-12-26
7751,14250.0,7.3377,2,3,1,0,59150.0,2015-06-22,0,0,6.0,2016-01-05
7752,9900.0,7.6074,1,2,0,2,45600.0,2015-05-24,0,0,28.0,2016-01-05
7753,5325.0,12.8616,0,10,0,0,31020.0,2014-01-04,0,0,18.0,2015-11-15
7754,1820.0,10.1108,1,1,1,2,25220.0,2015-07-12,0,2,8.0,2016-01-27
7755,17848.0,18.0386,3,4,1,0,45080.0,2015-06-23,0,0,10.0,2015-09-06
7756,5760.0,7.6533,2,9,1,0,27360.0,2015-05-04,0,0,11.0,2016-01-09
7757,13650.0,11.6755,0,3,1,2,67900.0,2015-03-06,0,0,11.0,2016-01-20
7758,4650.0,14.2105,0,4,0,2,51585.0,2015-03-01,0,0,7.0,2015-11-19
7759,26313.0,11.3199,1,0,0,2,515000.0,2014-07-07,0,3,12.0,2016-01-02
7760,9500.0,11.6748,0,2,1,0,47520.0,2015-10-20,0,0,12.0,2016-01-03
7761,13160.0,12.831,0,9,0,2,45120.0,2014-03-07,0,0,16.0,2014-09-20
7762,8718.5,16.8815,4,6,0,0,26390.0,2013-04-03,0,0,12.0,2015-12-18
7763,4365.0,10.99,1,5,1,1,30504.0,2015-02-27,0,0,10.0,2015-12-19
7764,15470.0,8.436399999999999,1,1,1,0,73500.0,2015-06-14,0,0,10.0,2015-12-06
7765,14700.0,22.0708,3,5,1,2,29400.0,2015-09-14,0,2,11.0,2015-11-07
7766,6175.0,8.7308,1,3,1,2,81225.0,2015-01-03,1,0,11.0,2016-01-15
7767,14550.0,11.5533,1,7,1,1,90000.0,2014-10-15,0,0,7.0,2015-12-21
7768,6435.0,9.8606,1,6,0,1,96965.05,2015-01-02,0,0,18.0,2016-01-07
7769,14400.0,11.086,0,10,1,0,77600.0,2015-11-04,0,0,8.0,2016-01-17
7770,6860.0,10.9535,1,7,0,0,45000.0,2015-09-24,0,0,13.0,2016-01-20
7771,11160.0,9.1104,1,1,0,0,52000.0,2015-02-22,0,0,9.0,2016-01-07
7772,20580.0,17.2272,4,2,0,0,101520.0,2013-11-21,0,0,7.0,2016-01-15
7773,17820.0,12.2106,0,4,0,1,91000.0,2014-10-24,0,0,21.0,2015-05-01
7774,11880.0,10.3306,1,9,1,2,58590.0,2015-04-04,0,0,25.0,2016-01-10
7775,25602.5,19.1296,3,4,1,2,57000.0,2014-07-23,0,0,14.0,2014-08-16
7776,11880.0,15.1497,0,2,0,2,85540.0,2012-06-04,0,0,20.0,2013-03-06
7777,2328.0,18.6852,4,0,1,0,33600.0,2013-07-21,0,2,8.0,2015-02-01
7778,3880.0,15.8013,4,3,0,0,33840.0,2014-11-02,0,2,7.0,2016-01-09
7779,4278.0,12.59,0,4,0,0,88320.0,2015-12-04,0,2,5.0,2016-01-11
7780,3920.0,15.9887,4,1,0,0,47000.0,2015-11-07,0,2,3.0,2016-01-21
7781,10920.0,7.3824,2,9,0,2,206800.0,2014-09-09,0,3,10.0,2016-01-06
7782,14000.0,14.064,0,2,0,1,55800.0,2015-10-01,0,3,12.0,2016-01-06
7783,19967.5,14.5445,0,9,1,2,78200.0,2012-10-26,0,0,12.0,2016-01-01
7784,7600.0,15.6384,0,4,0,0,45600.0,2012-10-11,0,0,12.0,2015-10-09
7785,9600.0,10.0009,1,5,0,0,44550.0,2014-05-20,0,0,8.0,2016-01-06
7786,26238.5,19.32,3,0,1,2,147980.0,2013-09-26,1,0,11.0,2014-02-16
7787,4410.0,10.2207,1,3,1,0,34000.0,2013-12-13,0,0,7.0,2016-01-04
7788,6580.0,5.9904,2,4,0,2,67200.0,2015-08-25,0,0,16.0,2016-01-24
7789,33250.0,22.7409,3,9,1,2,81415.0,2015-05-01,0,3,9.0,2016-01-04
7790,8280.0,11.9286,0,9,1,1,61000.0,2015-08-06,0,0,11.0,2016-01-20
7791,13720.0,10.9109,0,3,1,2,40326.0,2015-12-09,0,0,14.0,2011-12-11
7792,9400.0,8.6198,1,3,0,2,92120.0,2015-04-27,0,3,10.0,2016-01-13
7793,13800.0,10.5504,1,5,0,0,57660.0,2015-08-15,0,0,15.0,2016-01-18
7794,8550.0,16.8815,4,10,1,2,66500.0,2013-05-26,0,0,24.0,2015-08-14
7795,13950.0,8.9,2,0,1,2,77600.0,2012-08-18,0,0,11.0,2013-10-26
7796,14100.0,12.282,0,2,1,0,54600.0,2014-08-01,0,0,21.0,2014-09-05
7797,13650.0,13.5936,0,6,1,0,54150.0,2014-03-09,0,0,11.0,2015-05-17
7798,4600.0,10.4405,1,0,1,0,44160.0,2015-11-13,0,5,8.0,2015-12-23
7799,7812.0,13.1506,0,5,1,2,50960.0,2015-07-07,0,0,13.0,2016-01-20
7800,19350.0,11.7406,1,7,0,2,62897.38,2014-10-09,0,0,15.0,2016-01-22
7801,11280.0,11.514,1,3,0,2,128640.0,2012-11-05,0,0,13.0,2016-01-21
7802,29700.0,18.6459,3,8,0,1,62672.96,2015-02-06,0,2,17.0,2015-12-11
7803,25578.75,12.9865,1,7,1,0,61750.0,2013-11-12,0,0,22.0,2014-12-11
7804,26880.0,14.8401,0,10,0,2,141550.0,2014-10-15,0,0,44.0,2015-12-19
7805,33600.0,12.3382,0,9,1,2,317400.0,2015-11-07,0,0,29.0,2015-12-13
7806,24625.0,10.99,1,2,0,0,72540.0,2015-09-15,0,0,12.0,2016-01-03
7807,10927.5,13.771,0,4,0,0,41860.0,2015-04-22,0,0,11.0,2016-01-25
7808,10976.0,15.0605,4,6,0,2,61250.0,2015-10-12,0,0,16.0,2016-01-22
7809,23040.0,5.2136000000000005,2,0,1,2,336000.0,2015-11-05,0,0,12.0,2016-01-07
7810,27571.5,8.0982,1,0,1,2,68160.0,2015-04-22,0,0,18.0,2015-12-20
7811,5520.0,13.5606,0,5,1,0,57600.0,2014-10-03,0,0,10.0,2015-03-16
7812,34300.0,19.8753,3,2,1,2,96000.0,2015-02-02,0,0,16.0,2016-01-17
7813,11520.0,13.8402,0,9,1,0,55200.0,2014-07-12,0,0,5.0,2016-01-21
7814,27720.0,7.997999999999999,2,3,1,2,110400.0,2013-09-13,0,0,9.0,2014-09-05
7815,24797.5,22.9908,3,4,0,1,59280.0,2015-05-04,0,0,9.0,2015-12-12
7816,11640.0,9.8552,1,2,0,2,81700.0,2013-03-11,1,0,10.0,2016-01-03
7817,21000.0,11.1507,1,1,1,2,85540.0,2013-11-10,0,0,20.0,2016-01-15
7818,15470.0,10.8382,1,1,0,0,64020.0,2015-08-03,0,0,11.0,2016-01-20
7819,9996.0,11.1841,1,9,1,2,36800.0,2015-06-02,0,0,10.0,2015-12-03
7820,5880.0,11.5227,0,0,0,0,26730.0,2014-11-19,1,0,9.0,2015-08-27
7821,14720.0,7.771,1,7,0,2,109200.0,2015-10-25,0,0,11.0,2016-01-10
7822,8820.0,7.6074,1,2,0,0,29400.0,2015-10-07,0,0,6.0,2016-01-15
7823,18400.0,11.1504,1,4,1,0,76440.0,2013-02-03,0,0,7.0,2016-01-25
7824,14850.0,5.2136000000000005,2,0,0,2,67200.0,2015-12-13,0,0,12.0,2015-05-02
7825,4650.0,13.156,0,0,0,0,59150.0,2013-12-20,0,0,7.0,2016-01-17
7826,18889.5,17.8506,3,9,1,0,46000.0,2014-07-01,0,0,10.0,2016-01-22
7827,30550.0,16.8672,4,0,1,2,71040.0,2014-02-18,0,0,15.0,2016-01-27
7828,25480.0,14.1867,0,8,1,2,93930.0,2013-06-10,0,0,17.0,2014-08-04
7829,7917.0,7.0866,2,0,1,0,43240.0,2013-12-08,0,0,22.0,2014-06-01
7830,28800.0,10.7702,1,7,1,2,70500.0,2015-09-03,0,0,13.0,2015-12-06
7831,4750.0,6.7797,2,10,1,0,38220.0,2011-04-08,0,0,9.0,2011-09-07
7832,20550.0,12.7309,0,2,0,0,53460.0,2015-12-05,0,0,19.0,2015-12-27
7833,980.0,10.7912,1,1,0,0,40590.0,2015-12-22,0,2,10.0,2014-09-17
7834,17199.0,18.6459,3,7,1,1,36800.0,2014-03-11,0,3,16.0,2016-01-16
7835,9200.0,13.7102,0,2,1,0,66030.0,2015-07-11,0,0,20.0,2016-01-11
7836,17325.0,11.4366,1,8,1,2,48360.0,2014-09-15,0,0,9.0,2016-01-27
7837,22750.0,18.179,3,5,1,2,59459.4,2015-07-14,0,0,15.0,2016-01-01
7838,13965.0,15.0969,4,9,1,0,56120.0,2014-03-19,0,0,9.0,2016-01-05
7839,5700.0,7.9705,2,7,0,2,75000.0,2014-07-07,0,0,13.0,2015-12-07
7840,27160.0,7.584,2,2,1,2,92070.0,2013-03-11,0,0,13.0,2014-05-08
7841,13860.0,16.2526,4,9,0,0,27720.0,2015-07-21,0,0,5.0,2016-01-12
7842,12000.0,9.49,1,7,0,1,67900.0,2014-11-21,0,0,9.0,2015-12-23
7843,9100.0,13.0107,0,0,0,0,79900.0,2015-09-16,0,0,11.0,2015-12-07
7844,10780.0,9.744,1,2,0,2,42750.0,2014-06-22,0,0,18.0,2015-12-22
7845,32900.0,9.17,1,6,0,0,81411.27,2015-04-04,0,0,7.0,2016-01-18
7846,5952.0,7.709600000000001,1,10,0,2,96600.0,2015-12-22,0,0,24.0,2016-01-09
7847,4550.0,10.3306,1,10,0,2,76800.0,2014-04-09,0,0,8.0,2015-06-13
7848,28800.0,11.8655,1,9,1,2,76800.0,2014-09-06,0,2,5.0,2016-01-17
7849,1425.0,6.4308000000000005,2,7,1,2,33840.0,2015-02-25,0,0,5.0,2015-03-25
7850,7896.0,13.18,0,7,1,2,52380.0,2015-12-17,0,0,22.0,2016-01-06
7851,9600.0,14.1867,0,8,1,1,21560.0,2015-11-10,0,0,12.0,2016-01-27
7852,7200.0,14.3068,0,7,1,0,24250.0,2013-08-22,0,0,17.0,2015-02-26
7853,11904.0,16.9725,3,4,1,2,54880.0,2015-07-24,0,0,11.0,2015-10-27
7854,22750.0,13.9001,0,6,1,2,71250.0,2015-11-06,0,0,11.0,2016-01-02
7855,22080.0,5.668200000000001,2,8,0,2,117180.0,2013-02-11,0,2,8.0,2016-01-13
7856,23250.0,8.455,2,10,1,0,111000.0,2014-04-02,0,0,16.0,2015-07-01
7857,33250.0,14.8105,4,6,0,1,480000.0,2014-12-26,0,0,13.0,2016-01-10
7858,25740.0,18.096,4,3,1,0,89110.0,2013-08-26,0,0,23.0,2015-12-10
7859,19600.0,9.6425,1,0,0,0,295020.0,2014-05-25,0,0,5.0,2016-01-16
7860,18800.0,16.6915,4,3,1,2,58200.0,2014-03-07,0,0,11.0,2015-12-03
7861,21398.75,5.4873,2,3,0,2,88908.0,2013-06-02,0,0,11.0,2016-01-24
7862,4750.0,8.3447,1,6,1,0,67320.0,2015-10-17,0,0,17.0,2016-01-02
7863,32900.0,21.236600000000003,3,1,0,2,190000.0,2015-02-18,0,0,13.0,2015-08-07
7864,9100.0,13.3966,0,4,1,2,71040.0,2015-11-22,0,0,24.0,2016-01-23
7865,27160.0,17.7025,3,4,1,2,84175.0,2015-08-26,0,0,30.0,2016-01-06
7866,20000.0,7.793400000000001,1,5,1,2,69000.0,2015-12-19,0,0,14.0,2016-01-19
7867,14700.0,14.2051,4,5,1,0,56260.0,2014-07-24,0,0,10.0,2015-11-15
7868,11880.0,15.7157,0,0,1,2,64400.0,2013-01-01,0,0,15.0,2015-06-14
7869,10080.0,5.7888,2,9,1,1,68400.0,2012-08-04,0,2,22.0,2014-11-01
7870,23040.0,14.2105,0,7,1,2,71250.0,2015-04-27,0,0,24.0,2016-01-05
7871,5880.0,18.49,4,9,1,0,41360.0,2013-06-14,0,0,9.0,2015-03-10
7872,27260.0,17.836,3,7,0,2,50600.0,2015-12-13,0,0,7.0,2016-01-12
7873,26208.0,6.6132,2,10,0,2,90090.0,2015-04-21,0,0,11.0,2016-01-06
7874,5115.0,15.0969,4,4,0,0,30061.4223,2014-02-14,0,0,10.0,2016-01-04
7875,7091.25,6.0168,2,9,0,2,69560.0,2011-01-25,0,3,11.0,2013-06-03
7876,4464.0,12.6825,0,2,1,0,38640.0,2014-10-25,0,0,17.0,2015-12-03
7877,9800.0,16.0923,4,7,0,2,44317.0,2014-04-13,0,3,10.0,2015-04-08
7878,8000.0,10.1108,1,1,0,0,63700.0,2011-08-25,0,0,12.0,2014-08-11
7879,18600.0,10.99,1,0,0,2,46500.0,2015-10-05,0,0,11.0,2016-01-16
7880,13531.5,13.5703,0,8,1,2,44620.0,2015-06-26,0,0,9.0,2016-01-20
7881,11760.0,7.5744,2,9,1,2,41580.0,2015-08-12,0,0,15.0,2016-01-16
7882,4950.0,16.1271,4,4,0,0,36260.0,2014-09-23,0,5,14.0,2015-12-15
7883,11447.5,15.7225,4,1,1,0,54320.0,2015-06-21,0,0,16.0,2016-01-18
7884,27600.0,15.4539,0,0,1,2,89100.0,2014-04-24,0,0,19.0,2016-01-22
7885,14100.0,5.2668,2,5,0,0,130950.0,2015-09-11,0,0,10.0,2016-01-08
7886,6000.0,8.544,2,1,0,2,103000.0,2013-01-20,0,0,13.0,2015-04-12
7887,20090.0,6.574,2,1,0,2,50685.0,2015-03-25,0,0,11.0,2016-01-03
7888,7360.0,11.8701,1,8,0,2,27300.0,2014-01-22,0,0,12.0,2015-03-02
7889,10010.0,10.0009,1,7,0,0,62002.17,2015-08-09,0,2,11.0,2015-12-06
7890,18200.0,5.4873,2,0,0,2,108810.0,2014-07-18,0,0,13.0,2015-12-25
7891,29400.0,17.2186,4,2,1,0,88200.0,2014-01-03,0,0,15.0,2015-03-18
7892,11160.0,6.751799999999999,2,0,1,2,249850.0,2015-08-22,0,0,14.0,2016-01-01
7893,19400.0,7.9346,1,1,1,0,50350.0,2015-05-13,0,0,15.0,2015-12-08
7894,7128.0,10.8382,1,0,0,0,40480.0,2015-10-23,0,2,17.0,2016-01-26
7895,9500.0,10.6197,1,5,1,0,40040.0,2014-10-26,0,0,6.0,2016-01-11
7896,1400.0,11.7705,0,2,0,0,23760.0,2015-01-06,0,2,34.0,2015-12-07
7897,7275.0,14.6734,4,6,0,0,40740.0,2015-06-20,0,0,27.0,2016-01-15
7898,2280.0,7.7322,2,8,1,0,44100.0,2015-05-25,0,0,21.0,2016-01-21
7899,10427.5,8.0655,2,1,1,2,76140.0,2011-08-01,0,0,13.0,2013-03-16
7900,22560.0,11.53,1,2,1,2,70500.0,2015-04-10,0,0,6.0,2015-12-22
7901,11520.0,12.3651,1,2,0,0,27936.0,2014-04-02,0,0,7.0,2015-12-05
7902,9025.0,10.4405,1,2,0,0,86000.0,2013-12-09,0,0,8.0,2014-09-14
7903,18600.0,10.6603,1,5,1,2,60480.0,2014-03-04,0,0,10.0,2015-06-13
7904,9900.0,13.8402,0,3,0,0,41160.0,2014-10-18,0,0,18.0,2015-03-01
7905,9500.0,10.6603,1,8,0,2,108900.0,2015-04-25,0,2,24.0,2016-01-06
7906,19000.0,13.2905,0,7,0,2,67200.0,2015-10-16,0,2,13.0,2016-01-18
7907,33950.0,11.4147,1,4,1,2,240000.0,2015-09-22,0,3,21.0,2015-12-16
7908,14969.5,19.392,3,4,1,0,40950.0,2014-10-17,0,0,18.0,2015-12-24
7909,17460.0,9.3906,1,4,0,2,124460.0,2013-10-06,0,3,6.0,2015-02-11
7910,8648.0,15.9706,4,7,1,2,64350.0,2015-10-08,0,3,12.0,2016-01-02
7911,4900.0,9.17,1,2,1,2,56120.0,2015-08-22,0,0,14.0,2016-01-06
7912,10528.0,9.8901,1,10,1,2,78240.0,2015-03-21,0,0,12.0,2015-12-05
7913,17280.0,9.6903,1,6,1,0,68215.68,2015-06-23,0,0,11.0,2016-01-10
7914,4900.0,14.2105,0,5,0,0,42750.0,2015-05-17,0,0,8.0,2015-12-06
7915,4000.0,10.9172,1,4,1,0,113750.0,2012-10-27,0,0,18.0,2014-06-20
7916,9300.0,6.4766,2,9,1,1,34875.0,2015-07-05,0,0,11.0,2016-01-03
7917,5232.5,12.0807,1,8,1,0,39060.0,2013-11-08,0,0,7.0,2016-01-19
7918,12325.0,17.5655,3,1,1,2,48960.0,2015-11-06,0,0,10.0,2015-12-23
7919,16632.0,20.99,3,8,0,0,51520.0,2015-08-01,0,0,9.0,2016-01-07
7920,32550.0,9.6425,1,2,1,2,88350.0,2014-10-27,0,0,17.0,2016-01-27
7921,5381.5,22.54,3,3,0,0,22560.0,2014-08-01,0,0,10.0,2016-01-07
7922,10780.0,6.2622,2,3,0,2,51480.0,2015-02-21,0,0,13.0,2016-01-17
7923,20102.0,15.5624,0,3,0,0,46000.0,2013-08-03,0,0,14.0,2015-03-10
7924,23409.75,18.6459,3,5,1,1,79900.0,2015-02-09,0,0,15.0,2015-12-21
7925,10290.0,4.841200000000001,2,4,1,1,47520.0,2015-11-19,0,0,3.0,2015-12-19
7926,32550.0,17.57,4,3,1,2,92000.0,2015-10-27,0,0,19.0,2016-01-02
7927,26040.0,12.282,0,1,0,1,97650.0,2014-09-26,0,3,15.0,2015-07-17
7928,21000.0,13.1412,0,6,0,0,78720.0,2014-01-26,0,0,10.0,2016-01-21
7929,9100.0,14.6112,0,1,0,0,45080.0,2013-07-27,0,0,8.0,2014-06-13
7930,23859.0,8.0448,1,6,0,0,57000.0,2015-12-11,0,0,15.0,2016-01-15
7931,5000.0,7.6074,1,3,0,0,173250.0,2015-08-27,0,1,3.0,2016-01-10
7932,13775.0,6.6833,2,1,1,2,53350.0,2015-10-16,0,0,10.0,2016-01-23
7933,14550.0,10.6603,1,2,0,0,71610.0,2015-10-25,0,2,9.0,2016-01-05
7934,7520.0,8.3061,2,1,1,2,69300.0,2014-10-13,0,0,9.0,2015-12-10
7935,7220.0,5.909400000000001,2,3,1,2,29400.0,2011-09-04,0,0,9.0,2011-11-06
7936,9500.0,11.5479,0,0,1,2,56000.0,2015-09-20,0,3,15.0,2016-01-24
7937,23000.0,13.4304,0,8,1,1,74250.0,2015-04-22,0,0,10.0,2016-01-08
7938,7280.0,10.7229,1,4,1,0,74250.0,2015-10-14,0,0,11.0,2016-01-09
7939,15840.0,13.771,0,1,0,2,39200.0,2015-08-20,0,0,12.0,2016-01-16
7940,2880.0,7.3377,2,9,0,0,40320.0,2015-02-23,0,0,11.0,2015-12-09
7941,8084.0,12.6825,0,2,1,0,21850.92,2014-09-08,0,0,12.0,2016-01-05
7942,6984.0,7.443799999999999,1,5,0,2,72800.0,2015-11-16,0,0,9.0,2016-01-04
7943,4850.0,14.98,0,10,1,2,39000.0,2014-02-09,0,0,6.0,2015-07-17
7944,23040.0,16.1644,4,1,0,2,93100.0,2015-10-04,0,2,19.0,2015-12-05
7945,6000.0,11.7406,1,8,0,0,44232.0,2014-03-19,0,0,20.0,2014-05-07
7946,9600.0,7.9346,1,0,0,2,120900.0,2015-08-08,0,0,13.0,2015-12-22
7947,8330.0,7.347,2,9,0,2,54432.0,2013-04-18,0,0,17.0,2015-06-11
7948,11520.0,12.0442,0,7,1,0,54320.0,2015-10-25,0,0,9.0,2016-01-06
7949,27600.0,10.2207,1,9,1,2,92000.0,2015-11-24,0,0,24.0,2016-01-25
7950,14550.0,9.99,1,0,1,2,137200.0,2015-09-20,0,0,7.0,2016-01-23
7951,15439.5,17.592299999999998,4,4,1,2,77000.0,2012-09-06,0,0,11.0,2013-10-21
7952,7840.0,5.107200000000001,2,6,0,1,24500.0,2015-11-19,0,2,21.0,2016-01-21
7953,7280.0,7.69,2,3,1,0,101200.0,2014-10-03,0,0,9.0,2015-12-20
7954,13580.0,6.751799999999999,2,2,0,2,50440.0,2015-12-05,0,0,7.0,2016-01-23
7955,9000.0,11.1484,1,6,1,0,109200.0,2010-09-07,0,0,16.0,2013-08-19
7956,15865.0,15.4539,4,10,0,2,39990.0,2015-05-04,0,0,10.0,2015-12-02
7957,6510.0,12.1824,0,5,1,2,83300.0,2015-05-01,0,3,20.0,2015-08-04
7958,18000.0,15.0038,0,7,1,0,106920.0,2013-06-22,0,0,11.0,2016-01-21
7959,5880.0,13.5424,0,7,0,0,44620.0,2010-07-09,0,0,9.0,2013-08-10
7960,11520.0,10.64,1,6,0,0,45543.0,2015-12-27,0,0,17.0,2016-01-25
7961,9447.0,14.2405,0,3,0,2,35000.0,2015-01-07,0,0,4.0,2016-01-07
7962,4888.0,9.506,1,4,0,0,51000.0,2015-12-05,0,0,8.0,2016-01-23
7963,9072.0,23.275,3,9,1,0,27372.48,2013-12-01,0,0,7.0,2014-08-14
7964,18620.0,16.108800000000002,0,4,0,0,42556.8,2013-07-15,0,0,19.0,2015-05-17
7965,15900.5,16.4241,4,6,0,0,47320.0,2014-04-20,0,0,8.0,2015-12-13
7966,15360.0,18.9981,3,0,1,2,49680.0,2015-09-07,0,0,10.0,2016-01-04
7967,3880.0,19.05,4,9,1,0,14346.2592,2013-02-16,0,3,6.0,2016-01-25
7968,20790.0,7.4676,2,9,1,0,127400.0,2012-03-13,0,2,11.0,2015-03-08
7969,11431.0,18.7906,3,7,1,2,41679.0,2015-09-23,0,0,9.0,2016-01-19
7970,31850.0,21.7602,3,7,0,2,546000.0,2013-04-08,0,3,16.0,2015-12-16
7971,35000.0,16.7519,0,10,1,2,122760.0,2013-06-27,0,0,19.0,2016-01-01
7972,22522.5,8.099,2,4,1,2,53760.0,2013-06-21,0,0,12.0,2016-01-11
7973,26148.75,17.328,4,0,0,1,54600.0,2014-09-06,0,0,11.0,2016-01-25
7974,22800.0,7.189,2,1,1,2,95880.0,2014-05-01,0,0,14.0,2016-01-25
7975,11592.0,18.0864,3,5,0,2,29400.0,2015-04-25,0,0,18.0,2016-01-01
7976,11136.0,19.6704,3,9,1,0,36800.0,2015-02-08,0,0,8.0,2016-01-10
7977,23500.0,6.92,2,0,1,0,78200.0,2015-04-08,0,0,9.0,2016-01-14
7978,6840.0,9.8455,1,1,1,0,34560.0,2014-08-14,0,0,11.0,2015-12-22
7979,19740.0,22.2255,3,3,1,0,52800.0,2012-06-16,0,0,15.0,2012-11-02
7980,8820.0,12.1824,0,5,1,2,90800.0,2015-06-13,0,0,8.0,2016-01-11
7981,23750.0,20.7801,3,0,0,2,66934.0,2015-10-19,0,0,14.0,2016-01-05
7982,9500.0,11.53,1,3,0,1,46500.0,2015-05-05,0,3,7.0,2015-12-19
7983,27720.0,12.1824,0,4,0,2,115200.0,2015-08-03,0,0,24.0,2016-01-18
7984,24250.0,15.557,4,3,0,0,100100.0,2015-12-01,0,0,10.0,2016-01-07
7985,5760.0,6.4308000000000005,2,3,0,1,28000.0,2014-12-19,0,0,15.0,2016-01-07
7986,4554.0,15.5974,4,7,0,0,106950.0,2015-01-01,0,3,8.0,2016-01-22
7987,6111.0,5.2689,2,8,0,2,50985.0,2011-03-08,0,0,11.0,2014-04-06
7988,20790.0,11.1839,0,2,1,2,227500.0,2015-04-15,0,0,15.0,2016-01-23
7989,9300.0,10.1108,1,4,1,0,92120.0,2014-01-20,0,0,18.0,2016-01-19
7990,920.0,15.5103,4,9,1,0,57600.0,2015-01-13,0,0,11.0,2015-09-02
7991,14720.0,12.4704,1,1,0,2,64350.0,2014-03-05,0,0,35.0,2016-01-02
7992,7128.0,17.2128,3,4,1,0,55730.64,2010-07-14,0,2,7.0,2015-08-22
7993,9900.0,14.5432,4,0,0,0,34560.0,2010-09-26,0,0,5.0,2012-11-27
7994,11280.0,13.1967,0,8,1,2,72680.0,2015-03-14,0,2,13.0,2015-12-25
7995,7520.0,14.2051,4,8,0,0,33660.0,2015-11-14,0,0,20.0,2016-01-17
7996,32900.0,14.0544,0,2,0,1,121600.0,2014-03-05,0,3,8.0,2016-01-11
7997,13315.5,14.9856,4,8,1,2,115000.0,2015-05-21,0,0,8.0,2016-01-17
7998,18800.0,6.7124,2,4,1,2,73654.14,2015-05-01,0,0,22.0,2016-01-19
7999,20000.0,8.9,2,2,1,2,85560.0,2014-02-20,0,0,18.0,2016-01-05
8000,18432.0,18.0675,3,8,1,0,80510.0,2015-10-07,0,0,13.0,2016-01-07
8001,4650.0,7.430400000000001,2,9,0,2,29400.0,2010-01-19,0,0,18.0,2013-02-14
8002,8158.5,16.5261,4,3,0,0,24000.0,2012-10-09,0,0,8.0,2015-10-17
8003,35000.0,23.03,3,9,0,2,209000.0,2015-04-15,0,0,18.0,2016-01-08
8004,23750.0,17.2186,4,9,1,2,188000.0,2015-08-21,0,3,12.0,2016-01-21
8005,32160.0,10.6603,1,6,1,2,95000.0,2014-03-22,0,0,7.0,2015-12-06
8006,4900.0,19.475,3,9,1,0,143550.0,2014-02-04,0,0,11.0,2016-01-06
8007,7840.0,13.9321,0,7,0,0,28500.0,2012-11-09,0,0,5.0,2013-10-22
8008,10920.0,17.066000000000003,4,0,0,2,75000.0,2013-09-26,0,2,14.0,2015-11-25
8009,6370.0,8.19,2,3,0,0,44550.0,2014-11-19,0,2,5.0,2016-01-21
8010,14850.0,9.0303,1,6,0,1,37620.0,2013-09-19,0,0,13.0,2016-01-26
8011,10920.0,5.7888,2,0,0,2,64990.0,2013-05-09,0,3,6.0,2015-08-14
8012,12880.0,13.478,0,2,1,2,34775.08,2015-04-07,0,0,11.0,2016-01-18
8013,8460.0,17.8506,3,8,1,2,66640.0,2014-07-23,0,3,8.0,2016-01-24
8014,9120.0,7.1799,2,9,0,0,48000.0,2015-03-01,1,0,8.0,2016-01-21
8015,14400.0,17.3844,4,0,1,0,63050.0,2013-07-23,0,0,10.0,2013-09-24
